3720,514,-2358,-433,-1518,-545,934,327,1070,523,-474,-263,-696,-361,190,151,382,158,-16,-13,-149,-3,-36,-75,-48,-100,68,104,124,151,-23,-89,-170,-136,5,15,139,125,4,11,-61,-59,-28,-31,17,-16,0,32,34,81,22,-22,-57,-110,-39,-3,45,111,51,16,-26,-67,-42,-29,5,9,8,39,11,30,43,-27,-40,-42,-57,-21,28,63,76,55,-23,-80,-55,-33,-1,34,29,23,8,7,22,-4,-28,-39,-43,-16,8,44,75,46
24,179,47,-244,-104,-36,-17,158,90,-25,34,-38,-125,-10,35,6,55,12,-18,23,-31,-35,12,19,9,-38,-5,37,12,17,-25,-29,6,-9,27,1,-31,30,12,-8,-5,-14,7,-10,2,18,-10,8,-1,-8,12,-12,-4,8,1,3,-7,-3,-1,15,12,-22,1,-2,-14,16,3,1,5,-6,-10,-16,32,24,-43,-12,17,4,1,6,8,-18,-6,7,-4,13,-11,-7,21,-7,3,0,-13,10,-3,1,-2,-9,19,0
-1346,-751,-81,754,2108,562,-421,-431,-1384,-591,270,306,873,438,-111,-162,-452,-229,-2,30,133,22,49,70,79,123,-38,-111,-192,-192,4,84,213,213,28,-50,-166,-155,-46,-2,92,71,24,33,3,24,-4,-46,-54,-91,-43,25,84,130,77,4,-84,-130,-80,-23,56,86,54,28,-13,-15,-12,-26,-20,-47,-38,7,37,86,83,21,-44,-97,-94,-42,27,75,80,51,-7,-40,-37,-29,-13,-12,-10,1,15,51,59,33,-2,-64,-101,-70
102,-158,-138,53,32,401,132,-358,-86,-69,-138,148,178,35,12,-29,-113,-32,23,-33,57,42,-35,11,-5,37,20,-63,-24,-33,19,49,-2,37,-15,-15,17,-63,-4,24,8,26,-23,19,6,-36,24,-6,-7,-6,-23,38,5,-2,17,-27,-3,6,2,-9,-15,25,-6,8,23,-29,3,-7,-14,21,0,13,-26,-23,51,9,-12,-13,-12,2,-16,27,11,-16,22,-19,1,9,-30,20,-3,-5,12,-15,25,0,-3,9,-40,8
-2878,566,2974,-563,-535,-489,-1096,490,620,302,525,-238,-455,-255,-231,99,225,181,65,-42,-4,-50,-4,0,-98,-70,-76,26,179,148,84,-35,-154,-179,-101,56,107,114,90,-19,-58,-53,-27,-5,-27,-6,-11,12,70,54,53,-4,-82,-85,-95,0,90,75,89,15,-68,-55,-55,-9,25,18,13,-18,17,39,14,37,-21,-94,-63,-20,38,86,69,12,-23,-37,-70,-37,20,18,33,20,0,13,-4,9,11,-38,-53,-48,4,67,68,56
-340,-63,141,288,336,-403,-253,78,-127,271,168,-149,67,-102,-131,60,20,46,17,-6,-7,4,41,-62,-18,21,-53,27,22,22,58,-26,-27,-48,-51,35,44,36,-6,-21,0,-22,13,8,-12,2,-25,4,21,23,28,-32,-22,-19,-28,38,27,7,4,-26,-4,4,3,-3,-7,9,-11,6,12,-15,23,11,-31,-17,9,12,-17,13,22,-15,8,-7,-11,7,-23,10,21,-3,2,-16,2,13,5,0,-34,-3,12,5,25,-13
712,-152,211,-25,-1774,553,1093,-406,582,-187,-745,235,-183,105,388,-114,42,-76,-96,51,-41,51,-75,-44,69,7,151,36,-80,-75,-167,13,73,67,139,-9,-51,-73,-77,30,0,39,43,-29,3,-13,40,41,-54,-34,-61,-22,62,50,66,2,-45,-38,-67,1,28,25,51,-4,-18,-18,-12,28,-4,-9,-20,-40,25,34,29,36,-18,-39,-48,-32,23,40,40,7,-18,-9,-24,-4,19,0,-12,-21,-4,23,38,38,-21,-49,-19,-20
189,-112,58,297,-386,-381,73,329,263,-149,-24,-53,-253,126,75,-50,133,-43,-33,49,-52,-8,-27,-5,11,-9,80,16,-7,-13,-105,5,36,10,67,-26,-25,18,-30,0,-3,10,23,-41,-1,40,12,-10,-16,6,-28,-24,40,18,3,13,-12,-27,-20,18,14,0,15,-15,-11,13,-3,7,3,-13,-12,-8,25,18,-14,-3,2,-1,-11,-6,10,0,9,10,-14,-9,-2,7,12,-6,-8,-4,5,8,-3,5,-1,-7,4,-12
1518,-25,-1994,56,1095,-19,372,-101,-883,192,83,-105,487,-78,-136,107,-178,26,39,-67,0,-30,90,54,37,25,-132,-39,-47,-20,137,30,26,-3,-101,-4,-2,23,45,-35,-10,-15,4,56,15,-6,-39,-46,-16,15,65,30,-15,-21,-29,-12,0,26,11,-10,13,-21,-5,22,-8,12,-7,-18,3,-16,22,22,-5,13,-25,-28,5,7,23,13,-8,-18,-12,3,5,22,3,-17,-7,-17,12,25,-2,-1,-14,-8,4,-1,13,8
244,163,-231,-427,-59,396,278,-27,-161,-235,-103,123,118,28,60,1,-100,4,6,-72,17,3,-3,90,39,-18,-32,-56,-44,-1,55,26,17,27,-37,-13,-15,-32,39,-1,-5,20,-18,23,4,-11,10,-35,0,-8,-12,62,12,-5,-4,-54,-8,20,25,18,-17,-9,-16,10,24,-12,6,-15,-17,20,-2,10,7,-7,-6,-17,17,1,-5,21,-21,-3,4,-13,30,0,-14,2,-13,10,5,-6,-6,0,29,-11,-11,1,-20,32
9,10,-413,164,1032,-428,-899,315,57,18,439,-113,-155,30,-167,-8,66,-11,22,45,75,1,-12,-35,-130,-17,20,17,121,48,-17,-32,-79,-21,3,1,30,13,4,18,36,-1,-48,-40,-31,13,22,21,60,0,-23,-14,-50,-2,11,8,22,-10,19,8,-9,18,-39,-24,8,-10,27,10,10,21,-20,-7,-25,-17,25,0,12,0,-6,22,-12,3,-1,-22,7,-23,5,33,-4,18,0,-14,-3,-25,-8,-2,32,36,-32,-13
-267,191,30,-368,408,323,-234,-320,-147,236,100,34,121,-149,-58,5,-67,40,-17,50,57,-2,71,-82,-72,-4,-84,68,82,29,60,-65,-67,-23,-16,37,14,10,6,14,23,-38,-12,8,-16,-28,-20,69,36,-22,31,-33,-61,-1,15,28,4,10,2,-24,15,0,-10,2,-22,0,11,19,14,-15,5,-13,-22,10,2,11,0,-8,11,-2,5,-1,-11,-1,-11,13,5,-12,12,4,9,-2,-22,-1,-5,9,9,-5,11,-8
-710,-100,1020,81,-725,86,-33,28,506,-237,-199,125,-219,84,118,-52,91,-36,12,-9,-74,40,-99,5,102,-12,109,-3,-101,-5,-78,-12,50,40,72,-12,-18,-26,-51,18,-5,0,9,-12,45,24,0,-7,-39,-19,-41,4,69,18,15,0,-34,-12,-12,-1,-5,2,21,0,22,12,-13,-5,-40,-8,15,-12,30,20,3,11,-30,-16,-4,-2,14,-20,10,32,-6,12,-4,-25,-6,-15,1,6,8,30,8,-8,-18,-18,6,-4
-31,-261,201,440,-245,-147,-131,-91,334,68,-36,-30,-174,54,-1,-26,90,-29,47,42,-21,-39,-114,18,0,28,155,-25,-12,-33,-150,39,35,15,87,-31,-14,1,-29,8,-23,2,-4,-5,52,2,16,1,-64,1,-2,-14,25,11,25,14,-12,-20,-34,2,7,1,22,7,4,0,-6,-9,-14,5,-14,-5,38,9,-3,-2,-15,-1,-12,-6,16,0,2,11,0,-2,-2,-7,-5,-3,-7,9,23,-3,-11,2,-3,3,1,-20
-327,123,427,-224,-429,151,446,-116,-234,105,-93,0,139,-81,25,22,-32,35,-38,6,-62,-31,130,-8,35,17,-139,10,-5,-12,104,-1,-5,0,-58,-6,1,27,23,-22,-12,-10,31,36,-9,-25,-43,-14,10,35,49,-5,-12,-26,-38,9,10,19,11,-8,4,-14,14,13,-29,0,-13,-1,24,-4,22,12,-15,-9,-32,-9,12,23,27,-12,-2,-8,-16,15,-12,-5,14,-9,8,14,3,-3,-14,-6,0,5,-17,-8,39,21
29,-9,-29,128,-54,-329,168,327,-137,-64,-6,-110,56,0,-18,111,8,12,20,-132,-79,26,16,95,117,-35,-69,-44,-106,8,107,30,45,-14,-83,12,4,-4,23,-39,-14,37,34,10,-23,11,-27,-70,21,35,18,35,5,-18,-52,-25,26,6,25,15,-26,1,2,0,9,-8,-18,-23,17,40,4,3,-11,-29,-9,-1,15,15,3,3,-7,-3,-8,-5,12,-8,-1,16,-1,-4,-2,1,3,-3,-1,-9,0,7,0,17
317,-1,-332,-8,112,46,24,-82,-51,55,16,4,6,-5,47,-38,-70,26,-54,41,137,-63,10,13,-150,33,35,-26,113,-7,-61,22,-24,-13,5,9,0,-9,27,-10,10,27,-29,-8,-40,-22,56,23,16,-8,-21,-4,-40,14,25,-6,24,-17,-7,10,-10,17,-13,-4,5,-25,14,12,25,9,-47,9,-12,-21,39,3,16,2,-35,-11,-9,46,14,-42,17,-20,-9,37,-7,9,-8,-19,9,-12,8,11,10,8,-34,-4
85,90,-129,-146,76,53,55,15,-79,-39,-24,33,27,41,75,-66,-27,-54,-122,90,59,85,137,-164,-95,0,-106,93,101,8,56,-51,-73,-14,-6,18,14,5,-16,30,54,-25,-8,-38,-71,20,26,46,64,-19,-46,-36,-10,11,12,20,-6,-1,7,-8,15,7,-18,-31,-18,26,20,30,10,-47,4,3,-42,11,31,16,-4,-17,3,-10,-6,17,6,-4,-19,-5,17,9,3,-4,-6,-7,-8,6,6,10,3,-11,-3,-3
135,-37,-211,63,207,-43,-117,34,11,-8,8,-24,47,-23,-66,80,-24,0,100,-114,0,69,-152,54,94,-59,90,-19,-104,34,-23,15,51,-42,1,25,7,-7,-13,13,-32,-12,22,-16,34,31,-10,1,-39,-31,5,15,33,5,-1,-8,-16,11,-6,-2,5,-18,2,4,18,27,-12,-12,-22,-14,10,-4,26,20,-12,6,-17,-19,3,7,15,-8,-7,-6,4,45,-11,-24,4,-38,0,31,11,20,-18,-19,9,-2,0,-8
31,-52,0,9,-21,142,-50,-97,65,-61,-8,51,31,69,-65,-92,-37,26,91,48,63,-89,-135,29,-59,80,159,-73,33,-24,-148,35,13,25,60,-30,11,2,0,0,-44,-15,-47,38,95,-16,33,-9,-92,-9,-13,21,48,0,24,-11,-23,11,-18,-9,-4,-9,7,23,33,-3,-1,-5,-55,-24,18,32,33,4,-4,-23,-19,8,0,6,-7,-10,25,5,-3,12,-10,-18,-9,-1,6,10,11,6,-4,-15,-5,6,-1,1
-3,12,-22,0,57,-35,-30,23,-47,28,80,-64,-14,60,-83,4,90,-80,19,42,-111,86,57,-103,66,-20,-80,88,-15,-30,64,-22,-29,19,7,-12,-6,1,-17,23,22,-22,11,-1,-11,9,-26,-8,22,15,7,-7,-2,-10,-6,8,-8,0,-2,0,25,4,0,-12,-30,3,15,2,-10,12,25,-21,0,11,-32,-2,3,-1,24,13,0,-24,-5,24,-22,-10,8,-12,21,22,0,0,-21,-23,1,13,3,3,12,-3
-80,70,27,-91,76,-15,-12,46,-122,-4,138,54,-30,-132,-74,54,67,97,45,-91,-102,-58,-10,132,121,-60,-31,-23,-106,33,56,-18,58,13,-36,2,-20,-10,-5,-18,-7,37,71,-6,-21,-18,-84,-2,38,15,71,0,-45,-2,-32,-1,20,-10,6,5,9,12,7,14,-31,-50,-12,7,48,56,-15,-40,1,-5,-31,3,24,5,1,9,11,-7,-21,-3,5,-7,-12,4,23,23,10,-21,-33,-7,4,10,12,1,1,1
57,-20,-57,40,45,-34,-89,43,97,-58,-8,28,-84,57,69,-111,31,40,-88,100,13,-129,105,1,-97,90,-31,-27,88,-40,-20,-7,-28,55,10,-13,-10,-8,20,-35,25,32,-54,25,3,-28,29,-13,4,13,-12,5,-18,8,9,-10,12,-11,14,3,-27,15,-12,7,22,-24,12,-5,-8,16,-13,15,-10,-16,25,-16,9,18,-12,1,-25,0,16,7,19,-34,3,25,-31,12,3,-17,12,-1,14,-1,-11,4,-14,12
33,-16,13,-12,-58,126,-52,-191,154,105,-34,26,-182,-68,192,66,17,-71,-135,5,14,99,108,-68,-32,-65,-78,81,31,7,56,-19,-37,-21,6,1,-37,16,17,26,55,-26,-28,-32,-62,32,41,18,46,-15,-40,-15,-20,4,22,11,-1,-3,10,12,0,-16,-22,-22,0,42,23,-6,7,-12,-33,-14,9,17,10,9,0,-9,-4,-5,9,-3,-32,6,25,12,21,-10,-32,-12,-7,14,22,-1,6,6,-16,-10,2,-1
-75,-5,81,16,-39,-25,-2,38,66,-68,-95,110,24,-114,65,31,-57,75,-14,-75,57,-38,-46,105,-2,-28,46,-79,-32,73,-19,2,31,-20,-14,-16,24,15,-24,14,-19,0,32,-28,13,2,-31,30,-2,-6,11,-18,9,-4,-4,13,-10,18,1,-17,0,-14,14,8,0,13,-34,9,33,-28,-1,2,-16,6,18,15,-15,-7,0,-14,16,5,-13,0,1,18,0,-6,-2,-20,4,-2,3,33,-9,-8,-5,-13,15,-5
-99,-19,76,51,17,-64,-41,13,80,131,-187,-231,203,130,-23,44,-151,-77,88,13,84,15,-82,-40,-52,74,59,-35,43,-33,-38,33,-32,-16,-3,33,44,-11,33,-33,-56,-2,-67,60,95,-27,45,-26,-92,7,-8,25,37,-10,13,-7,-1,10,-16,-8,-30,-7,28,11,38,20,-27,-32,-41,-11,41,41,-6,-16,11,-4,-11,1,-8,-6,-11,13,38,-1,-15,-7,-8,5,0,-11,-4,16,20,-3,-13,-11,1,11,-2,-5
-157,19,226,-49,-215,62,172,-67,-106,66,21,-39,46,-33,-27,105,-52,-76,58,-52,28,118,-74,-35,24,-56,29,30,-26,18,5,12,0,-40,-1,-2,-1,27,6,18,-7,-51,10,17,-16,25,10,-27,11,7,-24,8,15,-11,-3,9,7,-9,-15,5,5,9,12,-15,-12,3,2,5,-2,0,1,-1,12,-4,-11,6,-3,-5,-3,2,18,5,0,-11,-20,9,-2,-13,23,17,0,0,-17,-19,1,12,4,3,5,-7
35,-21,-7,97,-82,-192,148,226,-131,-173,12,49,141,96,-200,-145,99,46,51,62,-87,-51,0,-13,57,28,-14,-5,-23,-5,-7,-5,19,24,4,-14,31,-26,-82,27,2,27,105,-42,-40,-8,-80,31,41,0,46,-21,-17,15,-25,-2,-4,-8,-4,0,42,25,5,-6,-58,-41,1,33,45,15,5,-18,-33,-8,0,7,0,-1,14,4,0,11,10,-16,-32,-20,-13,32,55,12,-4,-34,-35,8,-3,6,21,2,4,-3
-21,24,14,-53,-9,53,54,-56,-102,86,82,-120,-8,114,-39,-56,19,-26,30,66,-51,-12,24,-63,16,36,-26,56,6,-58,4,-14,4,3,0,64,-27,-32,35,-54,-7,40,-14,25,0,-15,21,-15,-21,-8,13,17,-2,20,-14,-18,13,-26,8,26,-10,4,-12,1,8,-9,20,-13,-22,16,-1,8,14,-3,-17,-16,19,3,-1,8,-21,13,10,-18,8,-8,1,17,-10,-7,-6,14,6,-14,7,-13,7,14,-25,20
134,-22,-117,15,4,31,45,18,-110,-164,224,230,-230,-130,53,-19,115,79,-99,-42,-9,-19,44,51,-12,-31,4,-8,-10,12,-15,15,33,-2,12,-51,-57,52,14,14,50,-39,-18,-16,-61,56,44,-31,40,0,-61,3,22,-3,-7,-1,-3,13,34,-5,-11,-9,-50,-4,33,18,39,7,-31,-26,-33,3,38,17,-2,-14,-3,12,4,1,-6,-31,-27,18,42,33,14,-34,-47,-14,0,21,21,11,19,-10,-26,-14,-4,21
202,-22,-243,34,173,-9,-145,15,118,-63,-36,66,-28,13,-7,-84,70,58,-37,18,-41,-50,44,20,7,12,-19,-5,0,-18,-1,3,4,36,2,-19,13,-48,-32,42,7,51,23,-78,-7,-14,-15,69,-3,-18,24,-17,-19,-2,21,-8,-29,39,2,-8,32,-35,-22,14,-5,14,1,5,12,-11,-4,-15,-5,10,2,11,-6,4,13,-16,-3,-10,-14,15,14,12,0,-3,-4,-26,-4,4,15,23,-14,0,2,-13,5,-13
-58,77,-29,-155,183,131,-160,-131,52,166,6,-94,-75,-76,166,137,-141,-26,-1,-64,75,29,-22,20,-23,-16,2,0,1,19,28,-29,-10,-10,-32,53,-4,-4,76,-62,-36,26,-69,47,67,-36,23,-12,-42,14,-1,2,1,-5,10,14,21,-15,-19,-5,-38,11,38,6,28,-7,-42,-6,-8,5,28,1,-7,0,-4,7,12,-11,-19,-6,5,17,14,1,-11,-11,5,-9,-13,17,15,7,-5,-27,-2,15,7,4,-10,-11
60,-3,-105,32,127,-75,-105,74,64,-41,-49,54,35,-100,1,82,-10,10,-34,-59,53,10,-3,36,-27,0,-5,-46,17,14,23,34,-32,-2,-10,-64,23,51,-1,34,10,-80,-32,37,14,23,4,-37,15,16,-20,4,-9,-16,13,15,15,8,-12,-37,-15,31,8,3,17,-15,-8,-5,-14,15,11,0,-3,-8,8,0,-2,0,-11,7,2,-14,14,17,-3,-10,-19,-14,13,35,6,-19,-5,-15,-2,24,-7,-1,15,-21
-38,-14,92,1,-97,70,-31,-117,175,103,-194,-95,119,103,-37,-43,-22,-59,44,64,-25,21,0,-46,10,-3,-15,21,15,4,6,-18,-32,15,12,6,44,-47,-52,39,-14,22,47,-32,15,-29,-58,53,-3,-20,58,4,-35,-1,18,-14,-20,5,-23,26,52,-26,13,5,-60,-3,1,-3,38,17,0,-6,-13,-8,-5,-1,-12,0,22,14,12,-1,-12,-15,-19,-6,0,20,23,6,6,-21,-9,4,-30,-1,15,13,26,-14
-106,-14,141,26,-118,-12,86,-4,-44,17,12,-29,-15,25,33,6,-31,-34,8,19,6,11,0,-5,-7,-19,0,-1,19,47,-16,-28,-14,-41,35,34,-20,49,0,-62,-1,-27,1,66,14,-1,-19,-41,4,13,-5,-4,25,23,-29,4,14,-48,0,22,-20,29,39,-26,-27,0,-6,2,13,-3,4,6,-8,12,0,-17,0,-16,1,26,8,7,-2,-13,-18,-17,21,15,-5,7,1,0,-12,-6,14,-20,-5,14,0,33
-41,-25,68,63,-85,-85,90,92,-64,-65,0,13,79,13,-110,-13,57,13,15,-2,-14,-22,-20,24,0,1,42,-7,-15,-19,-35,29,18,0,25,-33,-16,22,-23,29,27,-48,3,1,-27,39,21,-19,3,-6,-14,0,11,0,-8,9,-6,5,29,-17,-7,-5,-41,10,28,18,29,-21,-19,-3,-29,5,17,6,12,-4,8,7,-15,-10,-15,-10,4,16,35,6,-20,-5,-3,-18,-19,2,16,29,26,-15,-18,-11,-18,9
-70,2,118,-19,-128,37,93,-29,-57,13,45,-23,-24,39,3,-19,-23,-13,44,12,-4,7,-39,-2,0,-20,56,23,-21,5,-54,-36,54,25,5,28,-24,-52,3,-14,0,89,18,-59,-20,-25,12,35,-6,2,-7,4,18,-20,1,-17,-32,30,25,32,11,-61,-20,4,-4,25,9,11,15,-20,-26,-5,6,-2,12,15,-15,15,9,-27,5,-6,-21,6,10,25,18,-2,-23,-40,3,12,2,32,5,-11,2,-16,-12,1
14,5,-38,18,34,-71,34,82,-89,-51,74,33,-42,-24,30,0,-12,10,2,9,-20,-9,16,-20,30,21,-41,13,-15,-23,41,8,1,-13,-21,17,-17,13,34,-37,-2,9,-5,17,-17,1,11,-22,18,16,-19,-15,5,22,-19,0,32,-24,1,-3,-41,47,26,-35,19,-10,-32,20,6,3,16,-14,-14,0,2,15,11,-12,-19,-10,8,26,16,-10,-24,-15,0,13,23,-1,-13,10,-12,-20,17,10,1,-2,-11,10
-5,33,-23,-49,54,6,-22,8,-14,10,3,4,12,-34,-5,24,4,-5,-9,19,-1,-13,-3,-40,34,54,-17,14,-55,-63,64,17,26,43,-82,-23,28,-37,27,48,-9,-1,-11,-35,-7,17,15,17,-3,-16,17,-3,-33,-6,6,25,17,0,3,-40,-7,22,-36,28,54,-31,-12,-5,-21,12,16,11,-7,-21,-3,9,26,3,-23,-15,-16,23,30,-12,7,-1,-35,-6,20,21,1,-11,-1,-17,-6,25,10,0,-8,-30
64,-16,-58,16,18,24,-23,-37,24,2,9,16,-25,12,-2,-34,30,19,-24,-3,-7,7,33,-18,-14,29,-33,-28,44,1,-7,21,-12,-7,-4,-6,13,-4,2,-1,-10,22,1,-7,3,-17,2,0,0,6,-13,27,10,-23,18,-34,-23,42,-15,14,31,-36,6,7,-32,5,19,4,-13,-9,12,14,16,-9,-19,-10,-33,9,53,18,-3,-21,-25,-7,-3,21,23,-12,-22,-1,18,13,10,-14,-38,-3,6,10,31,1
62,-27,-53,27,12,29,-31,-34,63,-19,-39,25,-1,34,-7,-69,38,39,-19,1,-38,-22,51,24,6,3,-62,-35,38,11,41,50,-78,-55,29,-8,33,34,-31,22,-9,-66,14,28,11,21,-12,-8,-3,-20,2,-2,1,34,7,-8,9,-27,-45,6,29,29,25,-22,-33,5,4,-7,-7,0,17,10,14,11,-30,-24,-4,-9,19,30,8,2,-8,-18,-17,-4,8,5,15,7,-13,11,15,-18,-23,-19,-4,23,29,22
-4,15,-12,-29,34,8,-18,16,-14,-10,32,0,-27,-24,1,39,36,6,-67,-48,73,15,-29,41,-50,-39,73,-10,2,45,-65,-36,30,7,16,5,0,-4,-17,7,7,-4,-12,-9,23,-2,2,27,-26,-4,5,-29,12,-5,3,50,-17,-10,5,-36,14,-1,-22,40,8,-13,13,-4,-11,-15,2,9,-12,14,10,-5,20,-7,-18,-2,-21,0,17,15,22,-3,-15,-16,-18,20,15,-23,-2,18,8,7,3,-10,-20,-19
6,14,-28,-16,48,-14,-22,19,-18,19,5,-34,43,-4,-43,15,-5,54,12,-106,22,40,0,65,-63,-78,35,6,69,39,-84,-12,-16,-31,79,28,-40,20,-6,-50,7,18,-1,31,2,-24,2,-22,2,22,-16,23,13,-22,4,-34,-9,41,1,22,-4,-46,21,0,-36,22,27,0,8,10,-32,-36,14,10,13,18,-19,8,16,-17,-5,-32,-17,47,21,-4,9,-5,-23,-16,0,-1,3,22,14,8,-2,-23,-18,-7
-2,5,5,-15,0,23,-19,-25,25,2,3,27,-56,-28,96,14,-92,-20,48,28,0,-16,-31,18,36,-43,0,35,-55,13,61,-38,-9,16,-22,5,6,-2,6,-1,0,-3,4,-2,0,14,-24,-4,14,-14,29,0,-25,29,-26,-8,34,-42,9,31,-28,27,4,-36,21,-3,-34,8,33,14,-9,-5,-18,-10,15,-3,17,16,-42,-7,34,6,2,-6,-24,-9,6,17,18,0,-11,-7,-10,0,13,0,-5,0,1,6
26,-3,-36,17,30,-20,-24,0,24,4,-7,27,-30,-57,33,71,10,-88,-39,63,29,32,-26,-92,24,28,23,58,-56,-34,-8,-47,81,59,-39,-14,-39,-4,26,-13,21,22,-12,-7,-3,-10,-19,6,12,15,31,-19,-22,-12,-23,32,6,-3,50,-31,-39,18,-18,17,36,-23,-21,7,13,0,7,-1,-38,7,26,-1,22,-13,-31,12,-2,5,17,-8,2,-2,-15,1,5,13,11,-12,-25,-4,22,13,1,-4,-15,-6
-28,8,28,-21,-6,36,-15,-56,47,68,-85,-59,85,35,-21,-12,-63,-10,108,24,-90,-7,28,-32,35,40,-48,9,3,-56,40,39,-34,6,6,-16,0,2,5,0,-5,-5,9,15,-12,4,-1,-33,15,4,-1,44,-21,-21,18,-41,4,33,-13,27,0,-34,12,-7,-13,24,6,-15,4,17,-23,-15,34,-6,-11,16,-28,-1,32,-7,2,0,-21,5,5,-1,7,4,4,-18,-12,22,5,-6,0,-10,1,6,-2,9
8,-27,10,42,-33,-15,12,12,13,-26,-3,3,-20,26,33,3,-37,-72,32,106,-3,-76,-33,-2,45,73,-14,-69,-36,5,55,19,-13,20,-42,-32,44,-16,-10,43,4,-10,-21,-16,5,1,27,17,-11,-4,-32,-22,26,22,19,12,-21,-32,-17,3,25,29,-7,-20,11,4,-15,-3,-10,-18,17,44,8,-17,-7,-22,-18,5,0,18,34,12,-6,-41,-35,19,19,1,6,-3,0,15,5,-10,-21,-26,-7,23,38,25
-36,-7,53,11,-52,-6,32,7,4,7,-41,-40,84,49,-131,-20,134,0,-71,-9,0,26,31,-36,-37,39,13,-22,45,-12,-71,33,18,-22,31,3,-15,-7,-9,15,3,-2,-2,-4,1,-22,19,33,-15,13,-23,-38,21,-15,27,49,-32,6,-10,-46,20,2,6,27,-17,-1,18,-3,-28,-17,22,-4,3,31,-15,2,0,-39,20,19,-30,8,14,-5,16,1,-27,-2,9,-1,4,-3,0,14,-5,-9,3,0,0,0
